1522333167.2,14.893,14.64,53
1522333168.2,14.876,15.25,53
1522333169.2,14.876,15.03,53
1522333170.2,14.879,14.6,53
1522333171.2,14.878,14.78,53
1522333172.2,14.878,14.23,53
1522333173.2,14.886,14.25,52
1522333174.21,14.87,14.9,52
1522333175.21,14.868,14.63,52
1522333176.21,14.865,15.03,52
1522333177.21,14.863,15.21,52
1522333178.21,14.865,15.1,52
1522333179.21,14.853,15.17,52
1522333180.21,14.842,15.79,52
1522333181.22,14.856,15.45,52
1522333182.22,14.874,14.39,52
1522333183.22,14.854,15.1,52
1522333184.22,14.848,14.88,52
1522333185.22,14.866,14.18,51
1522333186.23,14.859,14.73,51
1522333187.23,14.846,14.84,51
1522333188.23,14.853,14.79,51
1522333189.23,14.842,15.32,51
1522333190.23,14.834,14.65,51
1522333191.24,14.841,15.49,51
1522333192.24,14.835,15.11,51
1522333193.25,14.834,15.77,51
1522333194.25,14.837,15.37,51
1522333195.25,14.837,15.85,51
1522333196.25,14.832,15.76,51
1522333197.25,14.83,15.15,50
1522333198.26,14.835,14.64,50
1522333199.26,14.829,14.87,50
1522333200.26,14.836,15.72,50
1522333201.26,14.816,15.44,50
1522333202.26,14.821,15.24,50
1522333203.27,14.82,15.46,50
1522333204.27,14.817,14.79,50
1522333205.27,14.815,14.97,50
1522333206.27,14.827,15.33,50
1522333207.27,14.814,15.34,50
1522333208.27,14.816,15.18,50
1522333209.28,14.797,15.04,50
1522333210.28,14.808,15.34,49
1522333211.28,14.809,14.67,49
1522333212.28,14.807,15.51,49
1522333213.28,14.822,13.92,49
1522333214.28,14.815,14.49,49
1522333215.28,14.813,15.04,49
1522333216.28,14.802,14.46,49
1522333217.29,14.808,14.99,49
1522333218.29,14.8,15.0,49
1522333219.29,14.8,14.95,49
1522333220.29,14.807,15.32,49
1522333221.29,14.807,15.41,48
1522333222.29,14.798,14.81,48
1522333223.3,14.8,14.83,48
1522333224.3,14.799,15.1,48
1522333225.3,14.798,14.67,48
1522333226.3,14.803,15.84,48
1522333227.3,14.798,16.38,48
1522333228.31,14.788,15.81,48
1522333229.31,14.789,15.29,48
1522333230.31,14.787,15.03,48
1522333231.31,14.792,15.09,48
1522333232.31,14.795,14.41,48
1522333233.31,14.791,14.75,47
1522333234.31,14.794,14.35,47
1522333235.31,14.785,14.77,47
1522333236.32,14.785,15.08,47
1522333237.32,14.786,15.19,47
1522333238.32,14.78,14.9,47
1522333239.32,14.774,15.17,47
1522333240.32,14.793,14.33,47
1522333241.33,14.784,13.94,47
1522333242.33,14.79,13.37,47
1522333243.33,14.786,14.85,47
1522333244.33,14.78,14.8,47
1522333245.33,14.787,14.05,47
1522333246.34,14.779,14.06,46
1522333247.34,14.772,14.38,46
1522333248.34,14.777,14.92,46
1522333249.34,14.767,14.91,46
1522333250.34,14.773,14.57,46
1522333251.34,14.77,14.82,46
1522333252.35,14.767,14.75,46
1522333253.35,14.773,14.81,46
1522333254.35,14.756,15.88,46
1522333255.35,14.762,15.45,46
1522333256.35,14.75,15.58,46
1522333257.35,14.754,15.82,46
1522333258.36,14.757,15.41,45
1522333259.36,14.76,15.61,45
1522333260.36,14.753,15.4,45
1522333261.36,14.747,15.42,45
1522333262.36,14.748,15.45,45
1522333263.36,14.734,15.96,45
1522333264.36,14.739,15.58,45
1522333265.36,14.734,15.69,45
1522333266.37,14.737,15.58,45
1522333267.37,14.738,15.66,45
1522333268.37,14.734,15.94,45
1522333269.38,14.732,15.86,45
1522333270.38,14.731,16.0,44
1522333271.38,14.73,15.68,44
1522333272.38,14.734,15.27,44
1522333273.39,14.731,15.56,44
1522333274.39,14.727,15.41,44
1522333275.39,14.731,15.33,44
1522333276.39,14.73,15.55,44
1522333277.39,14.712,16.12,44
1522333278.39,14.717,16.23,44
1522333279.39,14.727,15.54,44
1522333280.39,14.717,15.26,44
1522333281.4,14.72,15.25,43
1522333282.4,14.716,15.98,43
1522333283.4,14.718,15.03,43
1522333284.4,14.717,15.38,43
1522333285.4,14.716,15.24,43
1522333286.41,14.717,15.41,43
1522333287.41,14.711,15.76,43
1522333288.41,14.71,15.14,43
1522333289.41,14.702,15.69,43
1522333290.41,14.714,16.6,43
1522333291.41,14.711,15.34,43
1522333292.42,14.699,15.71,43
1522333293.42,14.7,15.96,42
1522333294.42,14.706,15.49,42
1522333295.42,14.689,14.5,42
1522333296.43,14.701,15.79,42
1522333297.43,14.699,16.02,42
1522333298.43,14.698,15.58,42
1522333299.43,14.695,15.49,42
1522333300.43,14.701,15.16,42
1522333301.43,14.705,15.69,42
1522333302.43,14.693,15.32,42
1522333303.43,14.7,14.79,42
1522333304.44,14.698,15.31,42
1522333305.44,14.703,14.95,41
1522333306.44,14.702,15.41,41
1522333307.44,14.697,15.29,41
1522333308.45,14.686,15.64,41
1522333309.45,14.695,15.11,41
1522333310.45,14.687,15.78,41
1522333311.45,14.685,15.39,41
1522333312.45,14.672,15.2,41
1522333313.46,14.692,15.16,41
1522333314.46,14.685,15.5,41
1522333315.46,14.687,15.27,41
1522333316.46,14.685,15.21,41
1522333317.46,14.68,15.56,40
1522333318.47,14.673,16.26,40
